device_id,gender,age,group
-2938658944894665370,M,28,M27-28
6176709980922716421,F,31,F29-32
-983346832104120031,M,33,M32-38
-3675357710083854097,F,36,F33-42
-6856083381800705171,M,31,M29-31
-6585529844853993457,M,23,M23-26
796426041160186706,F,30,F29-32
1673777788786620943,M,31,M29-31
3977039151665210956,M,25,M23-26
-5080082123047175690,F,34,F33-42
3964884560739944593,M,39,M39+
-3054492794131125589,M,35,M32-38
7098797247875076673,M,43,M39+
-6440219567605250948,F,25,F24-26
3272436798070138779,F,34,F33-42
-2052261707873618750,F,34,F33-42
7516706994025403285,F,28,F27-28
3818757991355747876,M,32,M32-38
-8511226676870233338,M,25,M23-26
4109237071659600008,M,25,M23-26
4557034868414941639,M,56,M39+
-2286551625228656138,F,23,F23-
-3720435136491323127,M,32,M32-38
2696865848621975485,F,29,F29-32
7739144685171449584,F,53,F43+
-3276995209213176312,M,36,M32-38
8995814642425681839,F,29,F29-32
-672362427754208160,M,22,M22-
8242266798306103801,F,29,F29-32
-3934381897560672227,F,29,F29-32
-7261924587447588603,M,51,M39+
-5508265058012408576,F,32,F29-32
4611052772434182218,M,29,M29-31
8918894834608002517,F,80,F43+
8044811023808049290,F,53,F43+
-265814907850258372,F,53,F43+
5984236256930504775,F,24,F24-26
-619629409215392765,F,20,F23-
3857957062954431925,M,35,M32-38
-5276769591624042875,M,27,M27-28
-8834962137908077098,F,21,F23-
7099767761707556677,F,31,F29-32
2000510484687350523,F,45,F43+
-5664110200052897445,F,25,F24-26
-4342372158209096416,M,66,M39+
-4164670238053188500,M,34,M32-38
-1543925582926350681,F,53,F43+
-6461126149105375438,M,71,M39+
-4805998727725388677,M,37,M32-38
-1602028494805118880,M,23,M23-26
-9214722702108671029,M,22,M22-
8539793378745735228,M,21,M22-
7259591222985170891,F,24,F24-26
8395312525039217959,M,26,M23-26
-2846405554118304774,M,19,M22-
6994986206977411850,M,45,M39+
-2701095115147563279,M,21,M22-
4505746603133432563,M,27,M27-28
-3455598948307373336,M,35,M32-38
8080189805516081431,M,31,M29-31
2919597898175062653,F,23,F23-
1985869938072070240,M,39,M39+
-3450971036007632809,F,33,F33-42
4280563409496149592,F,28,F27-28
-8029327144157066082,M,26,M23-26
5368238020164236674,M,45,M39+
8937260491769658311,M,23,M23-26
3840822231142438163,M,29,M29-31
1147094432441198732,F,29,F29-32
6510996691525538118,M,33,M32-38
-5304171483239924555,M,48,M39+
8992910295263469320,M,41,M39+
-2651540422506254530,F,29,F29-32
3113661596982036388,F,29,F29-32
-6703618639377470902,M,31,M29-31
-1065262943122905511,F,43,F43+
1352961192406506254,M,30,M29-31
-487390739323775045,M,30,M29-31
7382987314890175938,M,25,M23-26
-8834497392288155463,F,33,F33-42
934985081829870335,F,29,F29-32
-6629389628265987559,F,29,F29-32
5253905253014502420,M,34,M32-38
1781596278998433755,M,34,M32-38
8158627774360373854,F,27,F27-28
5472216436106159588,M,27,M27-28
3933894848841549194,F,28,F27-28
4801106609591753550,F,39,F33-42
-8016830519666692455,F,31,F29-32
-8073240711591818876,M,21,M22-
8427081453140965722,M,38,M32-38
-1061166489491934502,M,44,M39+
-6137211945847831812,F,24,F24-26
3065860954951224520,M,56,M39+
-2383268152532247117,F,32,F29-32
3462250586602183609,F,53,F43+
3170364079476621050,M,36,M32-38
-3908618666907715615,M,31,M29-31
1563456882399737883,F,38,F33-42
-5787648233116955394,F,27,F27-28
2426802084755550371,F,29,F29-32
-3078415225811159290,F,29,F29-32
-396403958431941206,M,25,M23-26
9129619802933910703,M,23,M23-26
4971542284652776152,M,19,M22-
-976342620885469936,F,22,F23-
8357359203853622106,F,53,F43+
-6355164091852801025,F,32,F29-32
1991438518527922213,M,39,M39+
887741750823604460,F,51,F43+
458915599101254099,M,54,M39+
6912567398528770167,M,34,M32-38
-6614039245200418472,F,41,F33-42
-498103419632067188,M,28,M27-28
5449867743481851647,F,32,F29-32
-3478544424881630932,F,33,F33-42
-8998186413013646845,M,26,M23-26
5850687668672846249,M,26,M23-26
1213860188805889422,M,26,M23-26
-2565026724519425584,M,37,M32-38
7804156169802106444,M,30,M29-31
1429738787883686544,M,21,M22-
3335951100275355864,F,29,F29-32
6860866997459729886,M,41,M39+
-3518440140583532963,M,41,M39+
3283158064424373895,M,28,M27-28
4647076873845108078,M,28,M27-28
2498819670854710085,M,46,M39+
-3126892725658770411,F,31,F29-32
368674094664899741,F,38,F33-42
260176729704350651,M,27,M27-28
-611522364304365721,M,29,M29-31
-2185325955510604003,M,24,M23-26
1287210825684356074,F,26,F24-26
8972684947455985361,M,24,M23-26
-1096880334744830395,M,28,M27-28
52658279660159811,M,30,M29-31
-400539276329376378,F,35,F33-42
-2881760178925086934,M,23,M23-26
2879714455350239240,F,23,F23-
319358606834819637,M,33,M32-38
-543009245296211565,M,33,M32-38
-3304426577587722896,F,25,F24-26
5409971698569329286,F,61,F43+
-3477150689313470815,F,26,F24-26
6138093507719014369,M,27,M27-28
-4615956154729317792,M,27,M27-28
-6444342790782503819,M,30,M29-31
-8938536922231332886,M,30,M29-31
538934081776735761,M,23,M23-26
-5387832650259923113,M,23,M23-26
3788562092227192482,F,37,F33-42
-6810857703724517996,F,37,F33-42
1585261055807865350,F,37,F33-42
1099066403918019002,M,32,M32-38
-5705822754978442639,M,32,M32-38
-6601163219294778453,M,35,M32-38
-3466700405566229536,M,29,M29-31
-6467079920062266167,M,40,M39+
-82572718328207500,M,24,M23-26
-5768838386941811704,M,24,M23-26
4821931128374637770,F,34,F33-42
6366626430168101024,F,28,F27-28
1096182016023085260,M,37,M32-38
-7326130976034892328,M,50,M39+
-7683857476275142807,M,50,M39+
-1205492782047532930,F,43,F43+
-6978865075393372868,F,43,F43+
-5699864051985326139,F,43,F43+
7797871809479887313,F,43,F43+
-4051941964824621804,F,43,F43+
-7028335720584779301,F,43,F43+
7972815951045500877,F,43,F43+
-3154328878531285709,F,43,F43+
-4801164936655706048,F,43,F43+
7914410603699289896,M,47,M39+
-3232610972836189168,M,35,M32-38
4324810853441358600,F,34,F33-42
-2079527825004253474,F,27,F27-28
-989005202621947139,M,44,M39+
-7370994432843459844,M,44,M39+
-8264977261316425232,M,28,M27-28
-7663753365069702769,F,25,F24-26
825617450948695244,F,25,F24-26
6931506934161862160,F,30,F29-32
394720051452655646,F,40,F33-42
7722034354191784185,M,38,M32-38
-8621703974536288897,M,20,M22-
-640382039748415117,M,41,M39+
-7268511334581933944,F,44,F43+
-3062833214752170891,F,40,F33-42
-4336140664893917064,M,49,M39+
-8929903474217507805,F,43,F43+
-7244312340475975813,F,43,F43+
-7497851200036431436,M,35,M32-38
-1040485782142410910,M,35,M32-38
3452505575028018435,M,49,M39+
-5084379815491340783,M,29,M29-31
-2800019187630774196,M,34,M32-38
-4444672759716968342,M,26,M23-26
8967778939975838109,M,46,M39+
-6290666435152910775,F,25,F24-26
-8582432826296376066,F,41,F33-42
3012834516630971102,F,31,F29-32
-6006279844048088429,M,30,M29-31
1494656115318050292,M,44,M39+
6099678009515881315,M,25,M23-26
8974151906167394807,M,29,M29-31
-549745313259439406,M,26,M23-26
-6597656432966260495,M,26,M23-26
-6229335806353168553,F,35,F33-42
-4123331677912070744,F,35,F33-42
3444183843551331733,M,20,M22-
6755692634449712299,M,36,M32-38
5849157169541832547,F,34,F33-42
-5588033081664433839,F,28,F27-28
-1693945093805576294,M,46,M39+
8098382177052103418,F,26,F24-26
895399679110859114,M,34,M32-38
-9166585254406278409,M,25,M23-26
1745432993037847313,M,25,M23-26
-1835458657071871326,F,33,F33-42
-8496313154221355700,M,44,M39+
8874450663442759059,F,38,F33-42
-7708642120912141095,M,29,M29-31
-2044903958157936669,M,22,M22-
-7272953714168149479,M,30,M29-31
-8160163826533079546,M,27,M27-28
-7467967411288383295,M,22,M22-
-6877604122370071178,M,44,M39+
-4424270406171991571,F,27,F27-28
8065831045658822944,F,32,F29-32
5270612118450742938,M,35,M32-38
-7282846910468546739,M,35,M32-38
-2950374800608820882,F,58,F43+
5035613741715706817,M,25,M23-26
7255101607069760004,M,35,M32-38
-3558654770486212880,M,23,M23-26
461092413153085412,M,31,M29-31
8043342925279472587,M,30,M29-31
-5426571559626002371,M,22,M22-
-2061594053208337928,F,63,F43+
8874844220269671596,M,20,M22-
1502981753636804697,M,20,M22-
-3575665523431833909,M,20,M22-
-1185211232935062319,M,28,M27-28
-6696335979990373619,M,26,M23-26
1636578543755410468,M,21,M22-
-293268906166408685,M,31,M29-31
-4762916253668834755,F,34,F33-42
6784653608920716462,F,34,F33-42
-6521877336105413086,F,34,F33-42
8613568657032244461,M,26,M23-26
2581326073423712601,F,30,F29-32
-1203275860292958911,M,40,M39+
-4494862207646252043,M,40,M39+
8940767317883758220,M,25,M23-26
3013395959075846527,M,24,M23-26
-1378850745384345044,M,30,M29-31
-887233401971661551,M,25,M23-26
-1189566773251659555,M,37,M32-38
-2552043993356729823,M,61,M39+
-5824435178136655915,F,26,F24-26
5725810824707349012,F,26,F24-26
-1388844427599725711,M,29,M29-31
-7392093190308782056,F,29,F29-32
-1408288443871512117,M,28,M27-28
-7310028027425140549,F,25,F24-26
-2547216403544528994,M,28,M27-28
-8878956785508650956,M,28,M27-28
23715664217401133,M,28,M27-28
1908334071649227783,M,28,M27-28
630246848335853081,M,28,M27-28
-317558332474711694,M,28,M27-28
1362107963409544583,F,23,F23-
714846985621209928,F,22,F23-
3719071448538358363,M,24,M23-26
-2357205067640394019,F,27,F27-28
-3798946449616467576,F,24,F24-26
-6498764080749894683,M,27,M27-28
2509838789835107732,M,36,M32-38
-4295000506451743221,F,27,F27-28
7839286749500517443,F,27,F27-28
-4496993856182745016,M,32,M32-38
-4093127657093538832,F,39,F33-42
3514675040873992317,M,37,M32-38
8687347191006079955,M,43,M39+
-1018017630957045174,F,39,F33-42
7328660517550260802,F,29,F29-32
-4219752562273700730,F,23,F23-
2513282312875979053,F,61,F43+
7718682590877098707,F,61,F43+
-6510749828882496082,F,61,F43+
-2573326269985556875,F,61,F43+
-727120163147580102,M,21,M22-
-4770668020030902955,F,33,F33-42
3283707082687538788,F,33,F33-42
7770187522510669297,F,23,F23-
-3189812775515910223,M,68,M39+
1129544169857830254,M,36,M32-38
-2313307084474974557,F,71,F43+
-7843302771548888278,F,39,F33-42
1769348094980626114,F,42,F33-42
7239028244975455466,F,42,F33-42
-5447227480073851844,M,25,M23-26
-6660912731149964848,F,33,F33-42
-4146837303922743367,F,38,F33-42
-7766397777328169278,M,20,M22-
-4922123343303320422,M,43,M39+
6262211227377650622,M,25,M23-26
9129278463068641183,F,38,F33-42
2374794812390147750,F,25,F24-26
2237422888370903030,F,27,F27-28
-7266664730649259449,F,27,F27-28
-3963132168682622077,F,27,F27-28
4662327168320669242,F,29,F29-32
-6200420347335636825,M,27,M27-28
-6256404601809899059,F,25,F24-26
-6294936782555497283,F,25,F24-26
6438520530517872311,M,42,M39+
-5550687525475180412,M,30,M29-31
-2144556680214422462,M,44,M39+
9116834030792163385,M,24,M23-26
1247180582248333405,F,41,F33-42
-1549609029963460602,F,38,F33-42
-214943534845541236,M,41,M39+
-9205293319808660496,M,41,M39+
4516897468226630650,M,29,M29-31
-1673481767149485912,M,18,M22-
-5455973658481214451,M,18,M22-
-5676398470142561443,M,18,M22-
2621839341956963510,M,38,M32-38
6353316179965513965,M,37,M32-38
1658150233576077520,M,37,M32-38
-6388624652626930030,M,52,M39+
7434184161544390838,F,28,F27-28
1063831207134483318,F,36,F33-42
2060944895843118184,F,36,F33-42
-6827418623830234122,F,40,F33-42
455278655343499934,M,24,M23-26
4125435841794471248,F,34,F33-42
-2618416751081343654,M,27,M27-28
-935015493788217142,M,25,M23-26
-8795605723160119503,M,45,M39+
3718457919043421471,M,33,M32-38
8593347823011588764,M,43,M39+
8914916142640013762,M,43,M39+
-121847834014157306,M,43,M39+
6580807750923519651,F,26,F24-26
2688381157914008781,M,42,M39+
6433704131027856782,M,42,M39+
2651030686189589732,M,33,M32-38
6160829693970928009,M,36,M32-38
474213384645949017,M,34,M32-38
-8895562936721273036,M,27,M27-28
-7765575194466144764,M,57,M39+
4121173984162834319,F,51,F43+
569440790506345767,M,23,M23-26
-4572653563056288992,F,54,F43+
6148123108541868767,M,74,M39+
-3353305659965410016,M,74,M39+
8323079662548982558,M,46,M39+
2403065156037553179,F,51,F43+
-5115291622768630419,F,27,F27-28
1082852369203989109,M,43,M39+
-2300154746506624354,F,51,F43+
-2855597736385460087,F,44,F43+
1902391025006448279,M,55,M39+
-9090134575924711687,M,55,M39+
7585941793693752575,F,19,F23-
-4662383892705061656,M,31,M29-31
-6788845399639262093,F,48,F43+
7187059706882997640,F,48,F43+
402862961250405543,F,48,F43+
2944986031670117695,F,48,F43+
4028878382997931331,M,28,M27-28
-143154998530966899,F,64,F43+
3821080707112910155,F,42,F33-42
2566695932021224837,M,43,M39+
-8775409090816511073,F,31,F29-32
-7849429222038594839,M,58,M39+
7265910216463143617,M,36,M32-38
1889098338750584862,F,64,F43+
1215482558352329360,M,41,M39+
4523973158965511063,F,29,F29-32
-6937737585596122029,F,32,F29-32
8822769268636956638,F,43,F43+
4223982222403249067,M,25,M23-26
3769613153983733683,F,45,F43+
3364185464814352466,M,53,M39+
777557637375622951,F,48,F43+
1978672618927202152,M,43,M39+
5536873018466188523,M,49,M39+
5815926592369344185,M,38,M32-38
256121329932722539,M,39,M39+
-4056842649808117284,F,45,F43+
4224422727484618770,F,21,F23-
-4530934946125475680,F,30,F29-32
-8036878647623678731,F,30,F29-32
-87795070241144216,M,39,M39+
-1217692235465141686,M,34,M32-38
5059681914570928786,M,35,M32-38
7365811883924796382,M,35,M32-38
4181687822402592832,M,35,M32-38
93640501578329909,M,46,M39+
6084664572427901089,F,37,F33-42
7681802183986214017,M,50,M39+
-2273276983854612598,M,50,M39+
-1923209388934940510,M,50,M39+
7018662951892076379,M,50,M39+
5379480810861272778,F,28,F27-28
943430680044035293,M,24,M23-26
8562305220779627711,F,34,F33-42
-356184120461237757,F,60,F43+
-3752248902377327231,F,39,F33-42
8386223120004027297,F,39,F33-42
-4217045018433100658,F,39,F33-42
-8025375930786580033,M,36,M32-38
-3442733663078957093,M,37,M32-38
4833496377782202680,M,37,M32-38
6252339371951201851,M,51,M39+
1335010078754922802,M,29,M29-31
-6805364653867681752,M,36,M32-38
-3688635243870348076,F,27,F27-28
5673800939367692031,M,43,M39+
-904814496467236416,F,32,F29-32
3822941577794080225,M,28,M27-28
183118243515365801,M,49,M39+
7803344372099367407,F,48,F43+
6860455843724657929,F,22,F23-
6015863221377831731,F,29,F29-32
4571298486821686866,F,28,F27-28
6657649665352515738,M,24,M23-26
-3412892766454433891,M,24,M23-26
-8225719764438210461,M,24,M23-26
-5682978466629449618,M,24,M23-26
-6445379627574684577,M,28,M27-28
6269013772112872452,M,31,M29-31
-178127191997594818,M,31,M29-31
-1924169739221807417,M,31,M29-31
4585862331581136167,M,31,M29-31
9136618849849090522,F,36,F33-42
-3798589121937976610,F,36,F33-42
-5032860568129102040,M,24,M23-26
-869383104206537296,M,25,M23-26
3510104884746487337,M,22,M22-
5709660925323241824,M,47,M39+
-4094144030496273757,F,34,F33-42
2290876663461885577,F,29,F29-32
-4419669590630516951,F,43,F43+
7828470040167068651,F,31,F29-32
-6243110646514012964,M,19,M22-
-5756602114551404283,F,38,F33-42
-8166540818354576901,F,38,F33-42
6864912943489725107,M,39,M39+
7152999650818703441,M,37,M32-38
-2120360710016885870,M,35,M32-38
-174241761542578151,M,25,M23-26
-5879390320973407010,M,23,M23-26
1368629785255236597,M,27,M27-28
-8792555296284231867,F,26,F24-26
-356219053731842032,M,34,M32-38
-6789950388308986580,M,34,M32-38
5932530134010796837,F,28,F27-28
-8087245373328555389,M,17,M22-
-833532756884651323,M,30,M29-31
2745552971375540376,M,28,M27-28
-6419325806663932621,M,45,M39+
-1025657538905478996,F,39,F33-42
-8622061222973622042,F,39,F33-42
1697697008570408492,M,34,M32-38
6971439353081565390,F,71,F43+
6430325629951340613,F,71,F43+
-4328463972163199104,M,25,M23-26
6091865489377106060,M,31,M29-31
-1866716734712660176,M,28,M27-28
4764545193709196883,F,50,F43+
-5168669318403996133,F,41,F33-42
-290075084628116750,M,26,M23-26
7428448610014675129,M,33,M32-38
-2986405803564727610,F,19,F23-
5612695598174462584,M,25,M23-26
-3209704482303424726,F,25,F24-26
4931665543664902581,F,19,F23-
2892578440890644206,F,19,F23-
-8164305747165836639,F,33,F33-42
7347391403389529005,M,25,M23-26
-7246674091508269897,F,28,F27-28
2031012644462169549,M,51,M39+
4942207411910501153,M,26,M23-26
8659890468117735384,M,22,M22-
4066935312806523823,F,60,F43+
4087243654998302439,M,30,M29-31
8917797673627697082,F,33,F33-42
-1768781878356064807,F,28,F27-28
-5319353232665169048,F,28,F27-28
-7857020856737986951,M,40,M39+
-3735069687184345111,M,28,M27-28
999861742187156533,M,27,M27-28
-2548792178007897205,M,39,M39+
-8295729095254602802,M,30,M29-31
-998192430710133936,M,37,M32-38
4435490605160234496,M,29,M29-31
-1787383944379029885,M,29,M29-31
-5973579983532128209,M,29,M29-31
-4943739466698843878,M,29,M29-31
-681388477210445145,M,39,M39+
-7949562564791905464,M,21,M22-
763711421174161248,M,21,M22-
-250042053086542227,M,40,M39+
-9175872525941235837,M,30,M29-31
-6870682726780910359,F,29,F29-32
-1234696149869458226,M,44,M39+
-8233080630636375853,F,31,F29-32
-9160659532182624244,F,31,F29-32
9166923895068398723,F,31,F29-32
1117351184047742383,M,27,M27-28
6340348982990358270,M,28,M27-28
-6204669398717224567,F,29,F29-32
1021428476865641063,M,30,M29-31
-7745945023935658228,F,53,F43+
-8411153305625810879,M,27,M27-28
-5964530045979971749,M,44,M39+
1727014228523749340,M,44,M39+
-3123462383964779397,M,44,M39+
-8014261811823096512,M,30,M29-31
-2022616198472499320,M,23,M23-26
3703587489536130682,M,41,M39+
646254480443238236,M,34,M32-38
6504182869367938406,M,34,M32-38
8715546800881761447,M,44,M39+
6808186066228960869,M,44,M39+
-8815723296321219151,M,26,M23-26
7681297141561401247,M,22,M22-
8442319803911274485,M,26,M23-26
-7068379815410743234,M,61,M39+
-1442285707114115221,M,61,M39+
-2981371093307000806,F,30,F29-32
4276371718574135903,M,34,M32-38
-4368461309877490425,M,33,M32-38
6449022606578290511,F,22,F23-
-5803754818991166144,M,60,M39+
-1447820812707595872,M,60,M39+
-993731387411629538,F,45,F43+
-2089501490359708493,M,29,M29-31
-1375004286523099019,F,25,F24-26
-3486114010356201317,M,37,M32-38
7451562090122205506,M,24,M23-26
-4576991045172489526,M,41,M39+
6596879753144631058,M,35,M32-38
-3201363402948130479,F,29,F29-32
-5383161782566864445,F,45,F43+
942910079724830725,F,49,F43+
-7342674285796993786,M,38,M32-38
6643114472008585791,M,38,M32-38
274353012336464419,M,46,M39+
4521497196392032026,M,48,M39+
-8354986334316999186,F,56,F43+
7565452953159605527,M,43,M39+
5874926754576893493,M,37,M32-38
6723943391091292870,F,49,F43+
7949065104795017334,F,52,F43+
2462392215109836027,M,30,M29-31
-4569647888930863206,F,39,F33-42
5133123351254884762,M,37,M32-38
6031684949148975297,F,40,F33-42
5867012969406924556,M,24,M23-26
4508339207083375082,M,39,M39+
-2900807527024035695,M,26,M23-26
-1311361718057022236,F,29,F29-32
6079126204825744148,M,45,M39+
-5300457440082691062,F,64,F43+
6595488163756382368,F,64,F43+
743687221043332116,M,27,M27-28
-4135659529854674514,M,43,M39+
5463353400092693916,M,27,M27-28
-8426752417619864213,M,32,M32-38
-7344225183524817429,M,29,M29-31
-1319023342565396989,M,25,M23-26
-3467999592165216894,M,30,M29-31
8477042551328095357,M,45,M39+
4004625074263782334,F,27,F27-28
-2016232672180035619,F,28,F27-28
-1754876116937520136,M,27,M27-28
4309260821786153832,M,24,M23-26
7839787784684225343,M,34,M32-38
-4155002263792757634,M,26,M23-26
-7477338878208682945,M,27,M27-28
-481058311629193407,F,23,F23-
-3656016481752525583,M,28,M27-28
7146005380350265473,M,46,M39+
-8030970152489632167,M,27,M27-28
1233597735716890584,M,41,M39+
6556238795193786203,M,30,M29-31
7217577211316396510,M,46,M39+
-5083591437110451225,M,31,M29-31
540627744847778582,F,25,F24-26
-6824679225240503124,M,27,M27-28
3866178094037194342,M,21,M22-
4518401313208931754,F,25,F24-26
9062224834222300991,F,27,F27-28
5731054146136301881,F,27,F27-28
956487574502330232,M,38,M32-38
-4839387349692546092,M,25,M23-26
-1952460373348402418,F,33,F33-42
-7423808384318156844,M,28,M27-28
2046339323502029349,M,23,M23-26
4160847484929598044,F,43,F43+
-1947810296793074552,M,21,M22-
3963539556737659560,M,25,M23-26
4900173734925043626,F,36,F33-42
6508124089483338368,M,22,M22-
-6076551392490086537,F,35,F33-42
-6676251679623046232,M,37,M32-38
6434924544587982351,M,33,M32-38
1622035901978139925,M,24,M23-26
-8838120999105328601,M,42,M39+
-1705762728259338961,M,42,M39+
5641788009616464862,M,34,M32-38
-9156025818459959950,M,30,M29-31
-6085299622886823912,M,27,M27-28
-917271062725534683,M,27,M27-28
2998450769963512069,M,27,M27-28
-8982483345024276838,M,35,M32-38
4193082360090356571,M,44,M39+
4086171539404957646,M,38,M32-38
-9221046405740900422,M,38,M32-38
4955285453467618168,F,24,F24-26
5948620165129224919,F,36,F33-42
3289123693645718428,M,33,M32-38
-4085585688631988883,M,27,M27-28
-3883624033559264378,F,30,F29-32
4130066932134202645,M,28,M27-28
-9086487508092973593,M,23,M23-26
-7657795584414092434,F,43,F43+
7044136438677797104,M,33,M32-38
-7112668234054823597,F,20,F23-
9058706924883381119,F,20,F23-
-803242747247619527,M,45,M39+
-103574383339946761,M,45,M39+
-9196821975685008810,M,45,M39+
-1325930245648883531,M,28,M27-28
5231685539290526762,M,23,M23-26
-4531540230815580162,M,44,M39+
-1277308385578809577,M,30,M29-31
8975162139716436276,M,42,M39+
3129668152512862587,M,41,M39+
-8893407615027693660,M,19,M22-
843156743704641075,F,40,F33-42
120232978763440135,F,21,F23-
304608818444890330,M,25,M23-26
5189604801699614339,M,28,M27-28
7500599181247384715,M,25,M23-26
-5107755158254920322,F,31,F29-32
7256394355068759534,M,27,M27-28
-7442122401541294090,M,49,M39+
1048824658157919603,M,26,M23-26
8356570984075674312,M,26,M23-26
5912089485116979818,F,29,F29-32
-5419804010137300858,F,29,F29-32
5524496917748125392,M,26,M23-26
-7529698521725818180,F,39,F33-42
-3736318048665692053,M,29,M29-31
6267476511348421493,M,29,M29-31
1057958179080937622,M,24,M23-26
-5270121186251014365,M,29,M29-31
4558651851558274564,M,21,M22-
593691050864308643,M,26,M23-26
1052770725384855217,M,28,M27-28
6869128639779804936,M,28,M27-28
1999347302405185161,M,28,M27-28
-3400281708623727206,M,39,M39+
-6897863153148481715,F,23,F23-
7383851500236446205,M,22,M22-
-6827731418067977153,M,30,M29-31
-6537150502304088374,F,63,F43+
7492229752947308060,F,35,F33-42
7890308944199540237,M,25,M23-26
-7216341251431062643,M,40,M39+
8866546631089181695,M,30,M29-31
-9181722566427194070,M,30,M29-31
4821310918116193428,M,30,M29-31
5711052912786673753,F,20,F23-
-1117354679109314374,M,26,M23-26
1349177120268651389,M,34,M32-38
-5032466162359053969,M,30,M29-31
3096749103733276734,M,32,M32-38
2928241725431348165,F,27,F27-28
7682996706581412294,M,38,M32-38
-129067786321297035,M,46,M39+
-455196186217342239,M,46,M39+
3554462043319334813,F,28,F27-28
-5075618650702812981,M,29,M29-31
-2476747374227511467,M,52,M39+
5891385251335408225,F,32,F29-32
5691873301268685675,F,25,F24-26
-1968619038740838618,F,31,F29-32
-4054957961216908329,M,48,M39+
7619722897891624878,F,35,F33-42
-7597869775781046410,F,54,F43+
-7184047856482428466,M,55,M39+
-1112771862134702678,M,55,M39+
-8241422402621337986,M,55,M39+
4718165148332142971,F,63,F43+
-7008993669119009513,F,14,F23-
-607137593148156933,F,27,F27-28
-8471076543896155814,F,20,F23-
8327603636055128781,M,41,M39+
-5749758255090784053,F,27,F27-28
-3419759584302765406,M,20,M22-
8632153542220297036,M,51,M39+
-1592879515185362901,M,25,M23-26
7973265006628525491,F,89,F43+
-1645500993931886259,F,89,F43+
-6007957636128607256,M,42,M39+
-3598018932325434638,M,42,M39+
6459816112691528676,F,52,F43+
-1161003775962418033,M,24,M23-26
-2339098247585051905,M,35,M32-38
5916400746987569813,F,26,F24-26
-7865042106915932713,F,26,F24-26
-1407895643929450389,M,64,M39+
-6514179849104692100,F,32,F29-32
4442941992068820556,F,26,F24-26
2416409895966457230,F,26,F24-26
2789231148585599424,M,40,M39+
-393255117861194417,M,31,M29-31
-1101090842545972795,M,22,M22-
-8396546273313210167,M,34,M32-38
-3949560464272269604,M,53,M39+
1562575028501337326,M,28,M27-28
893042504825210816,M,39,M39+
-7900242078006227394,M,39,M39+
-5370133493617774738,M,26,M23-26
-6021952229573581877,M,26,M23-26
-6406156909705383905,F,31,F29-32
-1622561733905307490,F,31,F29-32
6754429247512173913,F,31,F29-32
5938908768569761400,F,31,F29-32
5200482369558648407,M,33,M32-38
5838192187148920209,M,28,M27-28
-4535956730699532806,F,42,F33-42
4643887962713253325,M,38,M32-38
2858260769403017699,M,26,M23-26
-8106907372370267374,F,27,F27-28
-3261438155686745105,F,44,F43+
5198475442995104558,M,38,M32-38
6414754816361494292,M,69,M39+
7529040344642024419,F,68,F43+
-7636862349215518588,F,68,F43+
-2252525464028624744,F,68,F43+
-2997531873226708201,M,30,M29-31
1687760797139573449,M,37,M32-38
-7423729136460301207,F,51,F43+
-7930372770053214904,M,31,M29-31
-4355079686150545081,M,35,M32-38
-9141043779241269300,F,33,F33-42
3870262937150402749,M,24,M23-26
-1555621751769025005,F,33,F33-42
4961661085265924860,M,26,M23-26
3450795450933729323,M,25,M23-26
763213679638185747,F,37,F33-42
-323372532297018279,F,37,F33-42
-8012854169367332930,M,28,M27-28
7799194864664937771,M,28,M27-28
-8786229624007510475,M,28,M27-28
1385518690486840679,M,39,M39+
-8878256905645511152,F,26,F24-26
-7695566474142240933,M,52,M39+
5664452742492589659,F,21,F23-
4350463127885107334,M,30,M29-31
-5439674477627626808,M,48,M39+
-4366861445494057735,M,27,M27-28
-6718349611801408122,F,41,F33-42
-1869335204582603075,F,24,F24-26
-5994094409253147461,M,30,M29-31
8823734950043881998,F,48,F43+
8389974897873784694,M,62,M39+
-3175970655662091504,M,66,M39+
3411596518943815772,M,23,M23-26
7280191510550133190,M,27,M27-28
-833970331750613822,M,55,M39+
-8845421271820449001,F,23,F23-
7713081415364572999,F,19,F23-
2076515343735320093,M,64,M39+
-4199129432987835355,M,64,M39+
-3959715013390929328,M,34,M32-38
-6061195897325272680,M,30,M29-31
-3110649007529832007,M,30,M29-31
-164535170146438528,M,30,M29-31
8075438946297571407,M,38,M32-38
4768690104266630491,M,38,M32-38
-660528833888728684,M,26,M23-26
-4597518484295171756,M,26,M23-26
6036029190554490182,M,26,M23-26
-6086104983789819828,M,37,M32-38
8806133337886441470,M,60,M39+
5798232337721096535,M,27,M27-28
-576224973439088412,M,27,M27-28
-1275783002140897152,M,29,M29-31
7657102983372978038,M,29,M29-31
-8939517005441336791,F,36,F33-42
-3405024373673521332,M,25,M23-26
1083833478532348381,M,27,M27-28
3934932250275067942,M,44,M39+
-3240334384892483814,M,50,M39+
-8744445395984602463,M,65,M39+
-6625163953129467889,F,27,F27-28
-4887865428247740590,F,41,F33-42
-5656200008905255560,F,41,F33-42
-5395146720033595405,M,34,M32-38
-5398632149418942914,F,30,F29-32
1794579714757308190,F,50,F43+
9132522952119137933,M,28,M27-28
4188898409565247030,M,45,M39+
-2090413246259779806,M,21,M22-
4678477595364807929,M,43,M39+
-7398420009835973379,F,50,F43+
1074582159553775656,M,34,M32-38
