event_id,device_id,timestamp,longitude,latitude
38490,1799741749983259376,2016-05-04 09:55:06,116.00,29.70
38491,-2834502789754155049,2016-05-04 09:51:27,111.63,26.24
38492,7805285981578363981,2016-05-04 09:01:43,119.31,26.06
38493,-2119398048597981090,2016-05-04 09:03:49,113.92,22.65
38494,-1758265176115100541,2016-05-04 09:04:25,0.00,0.00
38495,-4201739529186450645,2016-05-04 09:01:18,0.00,0.00
38496,-1972842574985873718,2016-05-04 09:54:25,1.00,1.00
38497,8596940001120334105,2016-05-04 09:49:57,114.50,38.05
38498,1577012418007818746,2016-05-04 09:27:43,0.00,0.00
38499,-6828890587571456524,2016-05-04 09:45:57,120.09,29.32
38500,-3877099571732926229,2016-05-04 09:46:34,0.00,0.00
38501,-7928717451756644350,2016-05-04 09:47:11,106.26,38.49
38502,5252385493305413393,2016-05-04 09:34:30,113.01,28.13
38503,2710084182797598663,2016-05-04 09:14:41,117.79,24.07
38504,4666598647389232272,2016-05-04 09:11:05,0.00,0.00
38505,6873838308926667080,2016-05-04 09:31:27,111.99,27.76
38506,5125354690175491209,2016-05-04 09:45:42,121.55,30.85
38507,4879629410953833580,2016-05-04 09:43:57,127.22,47.59
38508,-1050417421313131092,2016-05-04 09:52:16,116.95,33.63
38509,8205088513695743510,2016-05-04 09:53:18,102.46,24.92
38510,4879629410953833580,2016-05-04 09:48:52,127.22,47.59
38511,340942661848077548,2016-05-04 09:06:49,0.00,0.00
38512,403483711834446974,2016-05-04 09:07:23,0.00,0.00
38513,-1184201153576696307,2016-05-04 09:04:05,117.97,39.86
38514,-6515540502996202994,2016-05-04 09:42:21,102.93,25.10
38515,1718250105280279951,2016-05-04 09:21:49,113.18,27.84
38516,-4702507974974463571,2016-05-04 09:22:27,124.40,43.16
38517,1214680335850751298,2016-05-04 09:23:02,112.48,34.16
38518,-2030960566624760541,2016-05-04 09:23:31,117.62,24.52
38519,3825661195818341602,2016-05-04 09:23:58,0.00,0.00
38520,-2969816156512530030,2016-05-04 09:47:59,0.00,0.00
38521,-6440919736390569527,2016-05-04 09:44:26,103.75,29.60
38522,2109496975315011939,2016-05-04 09:45:17,0.00,0.00
38523,3825819475340862714,2016-05-04 09:45:48,0.00,0.00
38524,6055738551289953751,2016-05-04 09:42:48,114.43,30.42
38525,545943534140759035,2016-05-04 09:43:16,126.53,45.87
38526,5320723444439267653,2016-05-04 09:21:50,0.00,0.00
38527,-7369693784883843916,2016-05-04 09:22:46,118.80,32.09
38528,-8536979210429233393,2016-05-04 09:13:54,113.96,22.59
38529,3864672045456314600,2016-05-04 09:23:30,113.21,23.40
38530,5372094152098738129,2016-05-04 09:24:21,106.38,29.51
38531,-183863646970520006,2016-05-04 09:25:10,116.51,39.10
38532,-8901772824141486771,2016-05-04 09:10:31,118.37,31.44
38533,-6492918888593034856,2016-05-04 09:08:58,123.42,41.88
38534,-2562552118588976258,2016-05-04 09:09:23,113.60,37.84
38535,3964358227080490162,2016-05-04 09:12:57,114.05,22.61
38536,3807570950626327548,2016-05-04 09:09:42,121.45,31.26
38537,3807570950626327548,2016-05-04 09:15:59,121.45,31.26
38538,5067252902665591948,2016-05-04 08:57:34,0.00,0.00
38539,-2501808957613302345,2016-05-04 09:00:21,0.00,0.00
38540,-4519303506602863982,2016-05-04 08:58:38,114.12,22.56
38541,-5339216124733865159,2016-05-04 09:43:38,116.27,39.91
38542,-5938837209257553039,2016-05-04 09:40:28,116.94,36.71
38543,9128017016663404723,2016-05-04 09:44:34,122.11,39.31
38544,7044136438677797104,2016-05-04 09:02:28,119.31,26.15
38545,4161133175789598516,2016-05-04 09:03:30,115.31,38.94
38546,2623417138719607909,2016-05-04 09:07:11,0.00,0.00
38547,-8440630265709278361,2016-05-04 09:05:07,104.00,30.00
38548,-4269380611858452251,2016-05-04 09:06:20,117.02,39.76
38549,-9048283859724776814,2016-05-04 09:02:35,0.00,0.00
38550,-1751275577794054392,2016-05-04 09:18:03,113.25,22.65
38551,-17299534936664237,2016-05-04 09:17:57,117.46,39.02
38552,-1448078833416777863,2016-05-04 09:14:48,111.58,26.23
38553,2905442468613664277,2016-05-04 09:06:51,110.96,35.02
38554,-6745302335307551232,2016-05-04 09:07:12,114.20,30.55
38555,-6486102087785410143,2016-05-04 09:07:31,111.77,22.20
38556,6469173050370530391,2016-05-04 09:32:23,0.00,0.00
38557,-1286535602031207475,2016-05-04 09:32:06,113.80,23.20
38558,6594065669664753904,2016-05-04 09:32:22,0.00,0.00
38559,3090825376100020305,2016-05-04 09:32:44,0.00,0.00
38560,-2610375800169753742,2016-05-04 09:34:22,116.57,39.90
38561,-2610375800169753742,2016-05-04 09:34:52,116.57,39.90
38562,6653538773004344959,2016-05-04 09:01:13,113.40,23.06
38563,8823074953287089553,2016-05-04 09:01:35,1.00,1.00
38564,8162060476896607996,2016-05-04 09:39:14,113.04,28.24
38565,3745301102153789777,2016-05-04 09:40:01,116.26,32.34
38566,-1055144032501495196,2016-05-04 09:36:01,0.00,0.00
38567,-6510680360023501546,2016-05-04 08:58:32,120.40,36.16
38568,-5592284562412658617,2016-05-04 09:50:24,126.51,43.21
38569,-4602968901659258516,2016-05-04 09:50:50,0.00,0.00
38570,-6235604601085786118,2016-05-04 09:51:33,114.53,36.64
38571,-8634336907226390489,2016-05-04 09:17:49,0.00,0.00
38572,3020769016382465619,2016-05-04 09:38:15,131.16,46.63
38573,3765740379570396168,2016-05-04 09:38:50,114.48,30.50
38574,-4715804730401874064,2016-05-04 09:41:36,118.02,36.95
38575,3607610211264312693,2016-05-04 09:40:25,118.34,34.14
38576,1367890332940951055,2016-05-04 09:41:10,0.00,0.00
38577,-1536582676117460732,2016-05-04 09:43:35,0.00,0.00
38578,-6497312826034683994,2016-05-04 09:44:18,0.00,0.00
38579,9093911610696306691,2016-05-04 09:53:15,0.00,0.00
38580,4000219758078634032,2016-05-04 09:54:47,122.34,39.40
38581,1684955463337167316,2016-05-04 09:55:16,0.00,0.00
38582,3775960409092040801,2016-05-04 09:30:45,0.00,0.00
38583,-4777091754102665541,2016-05-04 09:30:27,119.76,26.77
38584,-3705466587070269257,2016-05-04 09:14:53,115.92,23.84
38585,2979402686379705923,2016-05-04 09:14:47,0.00,0.00
38586,2334568628287627595,2016-05-05 09:03:35,117.05,30.53
38587,8625553597874069455,2016-05-05 09:03:58,106.77,30.37
38588,-6159242808254304827,2016-05-05 09:04:31,0.00,0.00
38589,1410027024925418664,2016-05-05 09:05:44,111.53,40.70
38590,5616955540964931453,2016-05-05 09:51:41,103.74,30.79
38591,-5325616858518810734,2016-05-05 09:23:01,120.75,37.79
38592,7590354068091092756,2016-05-05 09:16:57,0.00,0.00
38593,-8375018069988037384,2016-05-05 09:18:54,116.28,40.02
38594,-5758542883281030856,2016-05-05 09:19:30,0.00,0.00
38595,7644548985454569185,2016-05-05 09:54:24,0.00,0.00
38596,-2034966998298143259,2016-05-05 09:55:08,115.14,30.35
38597,5533250879836070493,2016-05-05 09:21:12,0.00,0.00
38598,-2927912659754929260,2016-05-05 09:47:56,112.08,37.45
38599,-8163110969455020073,2016-05-05 09:47:50,104.00,30.00
38600,4926021311542362297,2016-05-05 09:48:35,0.00,0.00
38601,1849997456531881884,2016-05-05 09:07:00,0.00,0.00
38602,-2813093011280780528,2016-05-05 09:07:26,118.74,32.23
38603,9086834952923223304,2016-05-05 09:07:16,119.42,34.74
38604,-1684384470530382532,2016-05-05 09:12:29,113.31,23.13
38605,-3145524369079027883,2016-05-05 09:13:33,121.37,31.35
38606,-3310045835362138089,2016-05-05 09:14:53,0.00,0.00
38607,3468208428614156151,2016-05-05 09:14:56,114.20,22.66
38608,9050760825817376524,2016-05-05 09:15:12,0.00,0.00
38609,-2765153646608099275,2016-05-05 08:59:00,115.73,36.82
38610,7614557487151821260,2016-05-05 08:59:42,106.26,29.28
38611,3498568427470130785,2016-05-05 09:00:54,0.00,0.00
38612,8634020793826588961,2016-05-05 09:01:23,120.08,31.68
38613,7614557487151821260,2016-05-05 09:01:43,106.26,29.28
38614,6871174750645130490,2016-05-05 09:05:22,121.29,30.79
38615,6871174750645130490,2016-05-05 09:05:52,121.29,30.79
38616,6871174750645130490,2016-05-05 09:06:23,121.29,30.79
38617,-6065332041862160431,2016-05-05 09:06:48,0.00,0.00
38618,-4664097197904771549,2016-05-05 09:07:08,114.45,22.83
38619,59446193835828042,2016-05-05 09:09:47,0.00,0.00
38620,8162060476896607996,2016-05-05 09:03:19,113.04,28.24
38621,-2802707617966057253,2016-05-05 09:08:33,105.23,30.60
38622,-8014275434761531128,2016-05-05 09:03:23,113.17,23.48
38623,-310808172116481425,2016-05-05 09:14:51,117.23,31.83
38624,7913455270882221454,2016-05-05 09:15:21,102.68,25.06
38625,3958296777001500748,2016-05-05 09:36:50,103.79,25.51
38626,2682502338029974561,2016-05-05 09:37:09,0.00,0.00
38627,-112938045147823402,2016-05-05 09:00:04,0.00,0.00
38628,-5652896478096980451,2016-05-05 09:43:34,124.92,42.10
38629,-5102294628467403240,2016-05-05 09:44:06,112.83,23.19
38630,-8563641745849644602,2016-05-05 09:44:46,0.00,0.00
38631,7436113878419656912,2016-05-05 09:26:01,0.00,0.00
38632,2334568628287627595,2016-05-05 09:02:50,117.04,30.53
38633,-3930640751234726559,2016-05-05 09:01:28,117.97,36.65
38634,5530097078468797918,2016-05-05 09:03:32,96.99,33.01
38635,5057399799490993770,2016-05-05 09:01:43,115.48,38.83
38636,5189513024469838108,2016-05-05 09:16:10,0.00,0.00
38637,4209536757987907172,2016-05-05 09:17:03,0.00,0.00
38638,-3460543363786814392,2016-05-05 09:44:42,0.00,0.00
38639,4129460574740060523,2016-05-05 09:49:39,112.21,31.07
38640,-13713695764966852,2016-05-05 09:50:05,105.97,31.58
38641,6813720432293943195,2016-05-05 09:49:49,121.49,31.16
38642,2101506185285889070,2016-05-05 09:50:29,114.36,30.58
38643,-2063342241890049615,2016-05-05 09:08:16,0.00,0.00
38644,4100499219285606192,2016-05-05 09:08:45,104.15,30.76
38645,2351482981921402528,2016-05-05 09:26:10,114.02,22.99
38646,-7166857074887458227,2016-05-05 09:02:06,118.00,24.53
38647,1186608308763918427,2016-05-05 08:58:00,113.26,22.46
38648,1186608308763918427,2016-05-05 09:02:55,121.49,31.22
38649,-7162512589106300789,2016-05-05 09:03:22,117.82,31.20
38650,1186608308763918427,2016-05-05 09:11:07,104.07,30.57
38651,-3898843608007362999,2016-05-05 09:06:50,119.79,33.76
38652,-5537120529780031460,2016-05-05 09:08:10,113.68,22.91
38653,562262742452887182,2016-05-05 09:12:13,0.00,0.00
38654,-6084400553009317281,2016-05-05 09:16:39,116.47,39.88
38655,8586179182239022143,2016-05-05 09:13:06,1.00,1.00
38656,-7675460854021473123,2016-05-05 09:44:25,120.94,30.79
38657,7106965237030027977,2016-05-05 09:48:51,120.54,27.61
38658,721195886857027885,2016-05-05 09:53:10,116.23,39.89
38659,-5400376972012714874,2016-05-05 09:45:01,120.36,30.56
38660,-8055909210595694836,2016-05-05 09:50:04,1.00,1.00
38661,2390386846031165260,2016-05-05 09:42:47,117.65,35.90
38662,-2172635515251803555,2016-05-05 09:44:06,116.47,39.98
38663,-2008475843395041358,2016-05-05 09:43:45,0.00,0.00
38664,3917018299818847295,2016-05-05 09:56:12,0.00,0.00
38665,4638455854969360711,2016-05-05 09:57:02,0.00,0.00
38666,-922921791658491276,2016-05-05 09:41:58,113.48,23.44
38667,-4098252593943387569,2016-05-05 09:42:40,113.37,34.53
38668,346303302524122364,2016-05-05 09:43:04,121.27,28.08
38669,346303302524122364,2016-05-05 09:43:34,121.27,28.08
38670,1056689224530692256,2016-05-05 09:44:05,118.35,35.12
38671,-7368063531368252498,2016-05-05 09:50:45,116.41,40.12
38672,7838147248949670284,2016-05-05 09:56:57,102.68,25.06
38673,-7310530664667421281,2016-05-05 09:57:21,0.00,0.00
38674,7201631899279333659,2016-05-05 09:02:45,114.21,30.60
38675,-6482351373673174962,2016-05-05 09:03:08,113.29,33.72
38676,2939612161634093851,2016-05-05 09:03:59,0.00,0.00
38677,-3482589603385235133,2016-05-05 09:05:10,106.23,38.25
38678,8275874563896189673,2016-05-05 09:04:59,0.00,0.00
38679,-3459891803475746010,2016-05-05 09:05:16,0.00,0.00
38680,-943781710454749543,2016-05-05 09:05:46,0.00,0.00
38681,1027755860051366636,2016-05-05 09:06:44,109.54,24.61
38682,-924311545726489589,2016-05-05 09:09:47,116.40,39.91
38683,7757166077462585159,2016-05-05 09:10:09,0.00,0.00
38684,6752290732094543435,2016-05-05 09:10:27,113.93,23.10
38685,-3419438106101478699,2016-05-05 09:10:56,0.00,0.00
38686,-4941342448592021616,2016-05-05 09:02:21,110.78,35.14
38687,-384372628064082747,2016-05-05 09:02:12,107.34,31.21
38688,-9183476687724386719,2016-05-05 09:02:37,0.00,0.00
38689,6700503628883082709,2016-05-05 09:02:55,113.01,23.74
38690,-1391617944067968514,2016-05-05 09:03:18,0.86,1.24
38691,-1758545277680358431,2016-05-05 09:34:20,108.88,32.49
38692,-3045139278169088099,2016-05-05 09:30:23,103.95,29.20
38693,-8174852371197890309,2016-05-05 09:39:19,0.00,0.00
38694,3257214723846203624,2016-05-05 09:40:08,118.78,32.00
38695,1848605777832142641,2016-05-05 09:40:48,115.89,39.33
38696,-6371990534414542137,2016-05-05 09:37:32,122.24,43.63
38697,3170697457231996538,2016-05-05 09:50:23,0.00,0.00
38698,5066338058969512831,2016-05-05 09:45:04,116.98,33.61
38699,-6132908667913499621,2016-05-05 09:42:31,121.44,31.18
38700,6023746664186835500,2016-05-05 09:43:12,118.60,33.06
38701,4356674304536732696,2016-05-05 09:43:44,104.62,35.58
38702,-3090166955280575327,2016-05-05 09:46:31,107.40,40.78
38703,5066338058969512831,2016-05-05 08:58:29,116.95,33.66
38704,3200547114790634334,2016-05-05 09:05:02,0.00,0.00
38705,7988128765428009658,2016-05-05 09:05:30,113.68,34.55
38706,4634344383187629286,2016-05-05 09:06:45,113.02,28.16
38707,-8893144492511709840,2016-05-05 09:27:53,106.09,25.96
38708,4481624019487198538,2016-05-05 09:27:06,0.00,0.00
38709,5266220763241423819,2016-05-05 09:27:28,1.00,1.00
38710,8389974897873784694,2016-05-05 09:27:41,0.00,0.00
38711,-7862441682248727061,2016-05-05 09:33:31,87.41,43.84
38712,-5617350942177709678,2016-05-05 09:37:36,119.17,34.60
38713,8546251726684589793,2016-05-05 09:38:13,120.68,31.35
38714,5919594923131366108,2016-05-05 09:05:57,0.00,0.00
38715,-7959178942557209064,2016-05-05 09:07:11,121.59,31.24
38716,3619538780996504770,2016-05-05 09:07:00,0.00,0.00
38717,8458553173034224156,2016-05-05 09:07:33,0.00,0.00
38718,4201880221044197366,2016-05-05 09:08:41,120.27,30.20
38719,-8146684653623775895,2016-05-05 09:24:37,0.00,0.00
38720,-3787487438575240525,2016-05-05 09:25:12,116.58,39.91
38721,-2899989077460571153,2016-05-05 09:25:42,110.33,20.04
38722,4452542815713609230,2016-05-05 09:26:22,120.99,31.38
38723,3557330740194257623,2016-05-05 09:38:22,0.00,0.00
38724,7608250020248662167,2016-05-05 09:38:45,0.00,0.00
38725,-1777561655817169827,2016-05-05 09:42:36,116.38,38.71
38726,2087782917438334006,2016-05-05 09:43:08,1.00,1.00
38727,724380957062327778,2016-05-05 09:43:23,117.80,24.45
38728,-1239278280985669522,2016-05-05 09:14:01,106.48,29.53
38729,7562478771795644325,2016-05-05 09:14:29,113.62,34.83
38730,-5112484953301772688,2016-05-05 09:14:56,109.40,24.38
38731,-8853068148951584228,2016-05-05 09:15:28,119.14,33.60
38732,-856775872841027218,2016-05-05 09:12:14,0.00,0.00
38733,7624440798766491561,2016-05-05 09:16:06,115.35,26.33
38734,246308846716373689,2016-05-05 09:16:25,0.00,0.00
38735,-6890136880318416483,2016-05-05 09:31:26,103.90,31.07
38736,-6890136880318416483,2016-05-05 09:32:32,103.90,31.07
38737,-2842865063020082701,2016-05-05 09:28:04,120.09,29.32
38738,-8853068148951584228,2016-05-05 09:33:01,119.14,33.60
38739,-3478402246422790419,2016-05-05 09:33:29,126.49,43.82
38740,-276084095256285781,2016-05-05 09:37:56,0.00,0.00
38741,7562478771795644325,2016-05-05 09:37:10,113.62,34.83
38742,-5084827733863620264,2016-05-05 09:36:37,115.84,35.51
38743,301747012563191778,2016-05-05 09:37:07,121.51,29.92
38744,-3478402246422790419,2016-05-05 09:37:45,126.49,43.82
38745,-3911613849813292169,2016-05-05 09:38:04,0.00,0.00
38746,-125235868953346543,2016-05-05 09:38:10,115.02,30.21
38747,367046184193874278,2016-05-05 09:38:38,114.24,30.65
38748,1637150864962633435,2016-05-05 09:39:06,129.61,44.57
38749,-4424412112906751036,2016-05-05 09:38:51,110.30,25.28
38750,-1562429301021097304,2016-05-05 09:43:45,0.00,0.00
38751,-6692457473828514892,2016-05-05 09:40:38,113.45,22.58
38752,-4889196186216746649,2016-05-05 09:40:50,86.05,44.29
38753,3896266365965711253,2016-05-05 09:40:23,116.27,39.92
38754,721214927160156703,2016-05-05 09:43:02,0.00,0.00
38755,1186608308763918427,2016-05-05 09:38:56,0.00,0.00
38756,-5263690179245959153,2016-05-05 09:18:33,121.47,31.22
38757,-7310085931695579591,2016-05-05 09:19:32,118.79,34.10
38758,1938095276804607904,2016-05-05 09:20:07,113.04,27.76
38759,6669044254405305646,2016-05-05 09:30:54,0.00,0.00
38760,-2919540823189428767,2016-05-05 09:36:00,116.80,33.97
38761,-1211372652024328009,2016-05-05 09:39:03,105.89,29.35
38762,-6342714735224732317,2016-05-05 09:33:52,118.85,36.70
38763,4345933933505709256,2016-05-05 09:38:47,0.00,0.00
38764,-6342714735224732317,2016-05-05 09:38:34,118.85,36.70
38765,1844864993519299913,2016-05-05 09:41:20,121.38,28.65
38766,-4826157408100077212,2016-05-05 09:41:21,0.00,0.00
38767,-5079338187395634489,2016-05-05 09:13:49,1.00,1.00
38768,6666531391343823087,2016-05-05 09:32:20,0.00,0.00
38769,4131720648343570828,2016-05-05 09:33:06,0.00,0.00
38770,-4631444886285664310,2016-05-05 09:34:05,0.00,0.00
38771,4567334234852365329,2016-05-05 09:34:31,120.59,28.09
38772,5872598991796785810,2016-05-05 09:27:18,0.00,0.00
38773,413219124729631750,2016-05-05 09:19:32,101.69,26.58
38774,1220303735592953909,2016-05-05 09:30:59,114.51,38.00
38775,-4814793614000680392,2016-05-05 09:09:09,116.63,40.10
38776,-5863224635015170387,2016-05-05 09:05:42,0.00,0.00
38777,-173653915615733833,2016-05-05 09:06:13,117.14,39.08
38778,319921434205642168,2016-05-05 09:06:44,114.38,36.37
38779,-2022221653290860569,2016-05-05 09:07:19,116.83,26.85
38780,8093308199606795946,2016-05-05 09:43:59,0.00,0.00
38781,9085286543845925004,2016-05-05 09:20:03,114.87,30.38
38782,-7370069009721811659,2016-05-05 09:19:50,125.27,43.82
38783,4677933092797885820,2016-05-05 09:20:20,112.72,38.44
38784,3508355223010461261,2016-05-05 09:47:45,118.63,34.01
38785,-3701653045134764700,2016-05-05 09:50:31,0.00,0.00
38786,4159490640988307535,2016-05-05 09:48:33,0.00,0.00
38787,-3542979781695698753,2016-05-05 09:48:49,120.61,30.00
38788,288304479682307227,2016-05-05 09:49:20,118.82,32.11
38789,-5629356509110488765,2016-05-05 09:53:27,120.04,31.76
38790,7499395943471102180,2016-05-05 09:53:50,0.00,0.00
38791,-2799998081111217833,2016-05-05 09:50:06,126.54,43.82
38792,-2799998081111217833,2016-05-05 09:48:21,126.54,43.82
38793,-1325194105622747159,2016-05-05 09:25:12,109.29,22.42
38794,7560067200836678436,2016-05-05 09:25:43,0.00,0.00
38795,1147876245000734207,2016-05-05 09:26:10,0.00,0.00
38796,5484610118768895902,2016-05-05 09:07:41,113.25,23.23
38797,-1461896703667410854,2016-05-05 09:06:00,0.00,0.00
38798,4979421957387611395,2016-05-05 09:06:25,123.41,41.75
38799,5484610118768895902,2016-05-05 09:07:07,113.25,23.23
38800,4998548546011998947,2016-05-05 09:07:39,113.31,23.10
38801,3026036052479298146,2016-05-05 09:11:15,0.00,0.00
38802,4998548546011998947,2016-05-05 09:11:40,113.32,23.10
38803,1981742758129057795,2016-05-05 09:12:07,0.00,0.00
38804,5519477070820287327,2016-05-05 09:12:37,101.68,36.65
38805,8613469012854924323,2016-05-05 09:14:48,111.69,27.69
38806,-3404294532146402137,2016-05-05 09:44:59,0.00,0.00
38807,3308753574500806708,2016-05-05 09:45:29,0.00,0.00
38808,4004940742995115018,2016-05-05 09:46:43,0.00,0.00
38809,7341709197960904303,2016-05-05 09:04:27,0.00,0.00
38810,-4911468390348580527,2016-05-05 09:04:41,117.36,39.16
38811,721214927160156703,2016-05-05 09:47:53,0.00,0.00
38812,-1994967893859164685,2016-05-05 09:18:40,0.00,0.00
38813,1301908544561725941,2016-05-05 09:54:43,116.58,39.96
38814,-8426996949299283537,2016-05-05 09:55:04,0.00,0.00
38815,-7814717991410504362,2016-05-05 09:55:34,121.52,38.90
38816,4899992137969760274,2016-05-05 09:56:03,0.00,0.00
38817,5029975444345766029,2016-05-05 09:16:22,112.88,25.16
38818,-6461299730620484562,2016-05-05 09:16:40,105.82,32.42
38819,1341509862809716065,2016-05-05 09:18:00,0.00,0.00
38820,8811715771987848257,2016-05-05 09:17:54,116.99,36.68
38821,8811715771987848257,2016-05-05 09:18:24,116.99,36.68
38822,3151646542031313365,2016-05-05 09:18:33,116.26,39.89
38823,-1772284478547022636,2016-05-05 09:20:10,120.56,30.65
38824,1531609987167430915,2016-05-05 09:24:52,0.00,0.00
38825,5870138851718301903,2016-05-05 09:17:29,117.20,39.09
38826,-5285977636055395376,2016-05-06 09:19:56,122.00,41.20
38827,-4517191009435907959,2016-05-06 09:21:09,0.00,0.00
38828,2236171683163233484,2016-05-06 09:55:01,123.42,41.76
38829,5488540157647366641,2016-05-06 09:55:54,120.52,36.89
38830,-7088449429870357777,2016-05-06 09:23:20,117.14,39.12
38831,-7088449429870357777,2016-05-06 09:21:34,117.14,39.12
38832,3272731426605686128,2016-05-06 09:36:24,0.00,0.00
38833,122161067698560836,2016-05-06 09:36:49,118.13,24.53
38834,-9081378692032596473,2016-05-06 09:30:23,113.33,33.88
38835,4569383325069258990,2016-05-06 09:27:12,0.00,0.00
38836,5339430789996670101,2016-05-06 09:23:43,120.48,31.35
38837,6756544165514164096,2016-05-06 09:34:01,0.00,0.00
38838,4782582047729166353,2016-05-06 09:15:49,114.47,38.03
38839,5013170776774049529,2016-05-06 09:32:35,0.00,0.00
38840,6954417422851442330,2016-05-06 09:33:44,114.77,37.76
38841,8927570708002760796,2016-05-06 09:34:36,118.95,32.11
38842,4756719527387449795,2016-05-06 09:35:04,114.43,30.42
38843,-7351449782648428542,2016-05-06 09:33:37,104.14,30.61
38844,1186608308763918427,2016-05-06 09:34:01,87.63,43.80
38845,1033747229841237411,2016-05-06 09:51:29,0.00,0.00
38846,-165026287848529096,2016-05-06 09:52:04,114.89,40.84
38847,-1050302093212247479,2016-05-06 09:52:24,120.62,30.57
38848,1186608308763918427,2016-05-06 09:52:45,108.81,22.59
38849,-7155183277683561783,2016-05-06 09:20:50,114.49,38.08
38850,1747752574386255422,2016-05-06 09:21:27,0.00,0.00
38851,2701635280449458820,2016-05-06 09:21:54,114.24,22.60
38852,1057812559710494974,2016-05-06 09:44:33,0.00,0.00
38853,5008612051011073213,2016-05-06 09:41:48,0.00,0.00
38854,3878046043301948217,2016-05-06 09:46:55,0.00,0.00
38855,-1785524682997894344,2016-05-06 09:31:57,116.97,39.15
38856,-2518563902891112686,2016-05-06 09:34:29,0.00,0.00
38857,-68515828178989497,2016-05-06 09:32:33,0.00,0.00
38858,-1022893485998060933,2016-05-06 09:09:18,116.33,39.91
38859,2297498661011104993,2016-05-06 09:15:44,120.68,30.76
38860,2716124256012032132,2016-05-06 09:15:39,119.91,32.46
38861,2877331429383545977,2016-05-06 09:16:38,110.07,23.40
38862,3669764939200573628,2016-05-06 09:21:14,0.00,0.00
38863,-2999690819916570675,2016-05-06 09:22:49,98.29,39.77
38864,-1494478073537473533,2016-05-06 09:50:14,0.00,0.00
38865,6327013553754340128,2016-05-06 09:50:27,0.00,0.00
38866,64887793495409243,2016-05-06 09:51:31,119.79,33.78
38867,-7799490525618973044,2016-05-06 09:52:57,1.00,1.00
38868,1879059526948795500,2016-05-06 09:53:23,117.16,39.13
38869,-4911468390348580527,2016-05-06 09:03:14,117.36,39.15
38870,-5673105500207210053,2016-05-06 09:03:32,114.67,25.73
38871,-2948899224983997197,2016-05-06 09:07:07,108.96,34.23
38872,-1598852820370562379,2016-05-06 09:08:20,110.36,20.02
38873,-5699823387467899714,2016-05-06 09:12:05,0.00,0.00
38874,7929200080875376481,2016-05-06 09:08:24,116.48,39.89
38875,3915082290673137129,2016-05-06 08:56:09,0.00,0.00
38876,3915082290673137129,2016-05-06 08:56:30,0.00,0.00
38877,4976715182819926789,2016-05-06 08:56:59,0.00,0.00
38878,-5233275088039924240,2016-05-06 08:57:30,0.00,0.00
38879,5458368824405341272,2016-05-06 09:30:28,113.36,35.43
38880,-2818708658404646710,2016-05-06 09:30:50,0.00,0.00
38881,6024521739982938913,2016-05-06 09:22:39,116.48,39.93
38882,-5842819575271997631,2016-05-06 09:23:36,0.00,0.00
38883,1027236792119290690,2016-05-06 09:23:54,0.00,0.00
38884,-9186057251409486602,2016-05-06 09:24:31,104.06,30.60
38885,8635479393124529897,2016-05-06 09:25:05,0.00,0.00
38886,6402864727293583389,2016-05-06 09:09:28,0.00,0.00
38887,8211166719562134311,2016-05-06 09:08:47,0.00,0.00
38888,7169482097543615780,2016-05-06 09:09:41,0.00,0.00
38889,-5108154636651141589,2016-05-06 09:17:35,118.86,32.12
38890,3739653641156240220,2016-05-06 09:14:00,120.12,30.29
38891,4112463008177664335,2016-05-06 09:15:08,120.29,32.86
38892,4501971378693085894,2016-05-06 09:18:03,116.40,39.99
38893,1195035583395825624,2016-05-06 09:18:52,0.00,0.00
38894,8440682037282560939,2016-05-06 09:19:59,115.13,37.00
38895,5412535611892404899,2016-05-06 09:22:49,116.89,35.96
38896,2798088763423475874,2016-05-06 09:51:27,119.91,28.48
38897,-9148435757671165885,2016-05-06 09:47:40,100.47,38.94
38898,-2977497828184731227,2016-05-06 09:55:00,118.78,31.94
38899,8483619462372279996,2016-05-06 09:55:31,113.80,34.77
38900,-339487285227068981,2016-05-06 09:55:50,118.62,37.44
38901,-5105332332397066846,2016-05-06 09:54:20,108.33,22.87
38902,682537499307863868,2016-05-06 09:43:34,113.34,23.18
38903,-9151932079029728088,2016-05-06 09:44:30,104.21,30.58
38904,5010444562034546687,2016-05-06 09:45:02,104.00,30.00
38905,4927325004411902683,2016-05-06 09:45:30,121.65,31.26
38906,2067612159801745287,2016-05-06 09:38:43,0.00,0.00
38907,-189497812735835936,2016-05-06 09:38:21,114.40,23.09
38908,-1656894751624916732,2016-05-06 09:11:20,116.39,39.91
38909,5717123589381461122,2016-05-06 09:21:15,104.03,30.64
38910,8483619462372279996,2016-05-06 09:21:11,113.80,34.77
38911,1464203987254616677,2016-05-06 09:21:38,-180.00,0.00
38912,5138960711588121346,2016-05-06 09:38:51,109.43,24.34
38913,3884631425256925387,2016-05-06 09:17:30,113.16,23.38
38914,-6571167539610204309,2016-05-06 09:18:53,0.00,0.00
38915,7469308634783499701,2016-05-06 09:22:35,113.30,23.10
38916,-7590322639769605189,2016-05-06 09:18:21,0.00,0.00
38917,4173823730571805612,2016-05-06 09:19:17,113.69,23.00
38918,-4258781378633535073,2016-05-06 09:19:48,110.23,21.65
38919,-7926442165299219737,2016-05-06 09:10:38,116.36,40.10
38920,-7351449782648428542,2016-05-06 09:11:08,104.14,30.61
